Brand Name,Brand Image Name,Category,Product Name,Description,Price,Product Image Name,Product Code
Unger ,Unger  Logo,Unger ,Stingray Glass Cleaning Pad SRPD1,"Triangular Microfibre-Cleaning Pad

 

Superb cleaning power thanks to premium microfibre
Elastic bands for secure fit and easy assembly
5 pads in a box
70% polyester, 30% polyamide
FASTER

New one step „Apply and Clean“ Technology
New microfibre TriPad for simultaneous cleaning of windows & frames
Enclosed spray nozzle design prevents overspraying, eliminating drips, streaks and the rework associated with wet window sills
15 %* larger pad size saves time via reduced frequency of pad change
*compared to traditional pads llike e.g. UNGER PHL20

TOTAL FLEXIBILITY

Unique triangular TriPad shape makes it easy to clean corners and other hard to reach areas
New Easy-Click-Pole technology – simply add on another pole extension to reach heights of up to 4 m!
ERGONOMIC AND SAFE

Enclosed spray nozzle prevents inhalation of cleaning liquid
Triangular pole shape facilitates enhanced grip for perfect control
Stingray’s weight distribution is towards the cleaning surface, so it is easy to use and minimizes back strain
Battery powered sprayer helps to reduce operator fatigue
INCREDIBLE EASE-OF-USE

Ready-to-use, easily replaceable pouches, pre-filled with top quality 3M Scotchgard™ professional glass cleaner
Spray activation button on each Easy-Click-Pole as well as on the handheld unit – press & play!
Material: Microfibre

70 % polyester, 30 % polyamide",,Stingray Glass Cleaning Pad SRPD1,
Unger ,Unger  Logo,Unger ,"14"" Green/Stripped Monsoon.Sleeve","Blended fabric sleeve with extra long fibres, scrub pad and Velcro fastener.

Excellent cleaning power.
High water retention. 
Machine washable up to 500 times.
UNGER washers are available in a choice of materials with different features and absorbency, as well as various T-Bar designs.

Material: Blended fabric

Support material: 100 % polyamide
Fibres: 70 % polyacrylic, 20 % polyethylene, 10 % polyamide",,"14"" Green/Stripped Monsoon.Sleeve",
Unger ,Unger  Logo,Unger ,"14"" Micro Sleeve Green","Microfibre sleeve with scrub pad and Velcro fastener.

Superior cleaning power.
High waterretention - up to 6 times its own weight. 
Machine washable up to 500 times.
UNGER washers are available in a choice of materials with different features and absorbency, as well as various T-Bar designs.

Material: Microfibre

Support material: 100 % polyamide
Fibres: 100 % polyethylene",,"14"" Micro Sleeve Green",
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Optima Micro Microfibre Cloth,"Suitable for cleaning all surfaces.
Removes grease, dust and dirt with ease.
40 x 40cm
Available in all four colours.",,Optima Micro Microfibre Cloth,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",High Level Cleaning Tool,"A handy cleaning tool which bends into required shape to suit
Microfibre sleeve picks up dust and dirt
Can be used dry or damp for tougher cleaning
Sleeve washable",,High Level Cleaning Tool,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Microfibre Micro Maid Dusting,"Exceptional quality dusting sleeve for deep cleaning. Handle has angle adjustable ratchet joint for easier access to hard to reach areas. Use the telescopic handle (sold separately) for higher level cleaning. 
Washable sleeve.
Frame: L: 57.5cm (22½"") W: 7cm (2¾"")
Sleeve: L: 40cm (15¾"") W: 9cm (3½"")",,Microfibre Micro Maid Dusting,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Golden Magnet Dust Maid,"Hand held general purpose dusting tool, V-shape washable fringe makes it ideal for dusting pipes and blinds. Handle also fits onto pole for high dusting.",,Golden Magnet Dust Maid,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Premium Quality Yellow Duster 10pk,"Machine Washable.
Wash Seperately.",,Premium Quality Yellow Duster 10pk,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Magic Sponge,"Ideal for taps, tiles, baths & Sinks. Use on stainless steel appliances, alloy wheels, trainers & shoes, walls and fllors.
Melamine foam.",,Magic Sponge,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Lambswool Duster with extending Plastic Handle,"Assorted Colours. 74 cm Long.
Extends up to 108 cm",,Lambswool Duster with extending Plastic Handle,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Polyester Flick Duster with Extending handle,"Antistatic, extends to 118.5 cm ",,Polyester Flick Duster with Extending handle,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Contract Scouring pads,Contract Scouring pads,,Contract Scouring pads,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers","Large Stainless Steel Scourers, 40grams","Heavy Duty. Will not rust.
Large size. Individually wrapped,
Supplied in printed packs of 10.",,"Large Stainless Steel Scourers, 40grams",
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers","Galvanised Steel Scourers, 48 grams","Galvanised Steel Scourers, 48 grams",,"Galvanised Steel Scourers, 48 grams",
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Large Catering Sponge Scourer,"Heavy Duty, Absorbent.",,Large Catering Sponge Scourer,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Optima Scourer 10 Sponge Scourers,"Absorbent, ergonomic design.
Hand Grip",,Optima Scourer 10 Sponge Scourers,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Optima Scourer 10 Pemium Sponge Scourers,"Absorbent, non scratch, colour coded.

Single Colour per case.",,Optima Scourer 10 Pemium Sponge Scourers,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Optima Semi Lightweight ALL Purpose Cloths- Rolls,"350 sheets per roll. Absorbent, wet or dry use.
Semi Disposable. General Purpose Cleaning.
Wet or dry use. Individually packed.
Single colour per case.
40 x 22cm
Available in all four Colours.",,Optima Semi Lightweight ALL Purpose Cloths- Rolls,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Optima Universal All Purpose Cloths,"Absorbent, wet or dry use.
Semi disposable.
General purpose cleaning.
Wet or dry use.
50 x 36cm
Available in all four Colours.",,Optima Universal All Purpose Cloths,
"Dusters, Cloths,Towels & Scourers","Dusters, Cloths,Towels & Scourers Logo","Dusters, Cloths,Towels & Scourers",Optima Super Absorbent Multi Purpose Cloths,"Absorbent, wet or dry use.
Open Cellular structure, for effective dirt pick up and release.
Single colour per case.
50 x 36cm
Available in all four Colours.",,Optima Super Absorbent Multi Purpose Cloths,
Air Freshners,Air Freshners Logo,Prodifa Aerosol's & Dispensers,PDF Elite Dispenser,,,PDF Elite Dispenser,
Air Freshners,Air Freshners Logo,Prodifa Aerosol's & Dispensers,CARISSIMA,"Sensual, floral, fruity and amber fragrance, it will create a rich and comfortable atmosphere.
Use: manual / diffuser
For your well being, our specialists in aromacholgy offer you a range of perfumes of first choice.
Exclusive refill, can be used manually or with a diffuser.
Code	Description	QTY
BC0007	PDF Airfreshner 150ml (Carissima)	1
BC0094	PDF Elite Refill Carissima 400ml	1",,CARISSIMA,
Air Freshners,Air Freshners Logo,Prodifa Aerosol's & Dispensers,MENTHOL + (Antitabac),"Perfume mint, chlorophylized. Eliminates tobacco odors and scents rooms with a sweet smell to reconcile smokers and non smokers.
The Stromboli range is an overpowering perfume aerosol which perfumes up to 80 m3 for many hours in a single spray.
All our fragrances contain essential oils.
Menthol + Anti-smoking:
Use: manual
Code	Description	Code
BC0038	PDF Airfreshner 150ml (Menthal)	1",,MENTHOL + (Antitabac),
Air Freshners,Air Freshners Logo,Prodifa Aerosol's & Dispensers,MISTRAL,"A floral bouquet of orange blossom, jasmine and lily of the valley accompanied by the sparkling citrus fruits and warmth of precious woods and musks.
For your well-being, our specialists in aromachology offer you a range of perfumes of first choice.
Exclusive refill can be used manually with or without diffuser.
Use: diffuser / manual
Code	Description	QTY
BC0002	PDF Airfreshner 150ml (Maestral)	1
BC0009	PDF Airfreshner 250ml (Maestral)	1",,MISTRAL,
Air Freshners,Air Freshners Logo,Prodifa Aerosol's & Dispensers,Davania,"A floral atmosphere for this fragrance with white flowers, where lily of the valley and orange blossom blend with lavender on a soft amber background of precious wood and vanilla
These manual sprays adapt to all the places and create in a gesture a pleasant and cozy atmosphere.
Code	Description	Qty
BC0003	PDF Airfreshner 150ml (Davania)	1
BC0017	PDF Airfreshner 250ml (Davinia)	1
BC0095	PDF ELITE Refill Davania 400ml	1",,Davania,
Air Freshners,Air Freshners Logo,Air Freshner,Charm Air Freshner,"Effectively neutralises unpleasant odours
100% powered by fresh air
Acts in seconds
Non flammable
Fresher fragrance
Eliminates odours
Code 	Description	Qty
CA0005	Charm Air Freshner 300 ml	1",,Charm Air Freshner,
Air Freshners,Air Freshners Logo,Air Freshner,Sachets Solid Air Freshener Value Pack 150g Wild Lavender,"A 150g Solid Gel Air Freshener with the scent of  Wild Lavender.
Code	Description:	Qty
CA0001	Solid Gel A/F 150g	1",,Sachets Solid Air Freshener Value Pack 150g Wild Lavender,
Wet Wipes,Wet Wipes Logo,Wet Wipes,Reldeen 1500 Surface Disinfectant Wipes,"RELDEEN SURFACE DISINFECTANT WIPES
Product code:  P1318
Size:  One size
Colour: Blue
Features
• QUATS, PHMB and alcohol free
• Material: 100% Polypropylene
• Active ingredients: N-(30-Animopropyl)-N-dodecylpropane-1, 3-diamine
• 1500 wipes
Applications
• Designed for cleaning and disinfecting within food manufacturing and service environments",,Reldeen 1500 Surface Disinfectant Wipes,
Wet Wipes,Wet Wipes Logo,Wet Wipes,Telephone/ VDU Wipes,"Suitable for cleaning all telephones and computer equipment. Sanitising action.
Leaves fresh and clean.
Sheet Size:
13x 13 cm    150 sheets per tub",,Telephone/ VDU Wipes,
Wet Wipes,Wet Wipes Logo,Wet Wipes,Sanitising Probe Wipes,"Designed to cloean and sanitise food probes and kitchen utensils prior to contact with food stuffs, especially meats.
Ideal for kitchens, carverys, delicatessens and mobile kitchens etc.
Sheet Size:
13x 13 cm       200 sheets per tub",,Sanitising Probe Wipes,
Wet Wipes,Wet Wipes Logo,Wet Wipes,Sanitising Hand Wipes,"Cleans hands and assists in prevention of spreading bacteria.
Contains moisturising agent.
Sheet Size:
19.5 x 20 cm   200 sheets per tub",,Sanitising Hand Wipes,
Wet Wipes,Wet Wipes Logo,Wet Wipes,Sanitising Surface Wipes,"Designed to clean and kill all bacteria on hard surfaces. Ideally suited to clean and prepare food preparation areas before and after use. 
Wilol kill all harmful bacteria including Staphylococcus aureus, Pseudomonas, aeruginosa, Esherichia coli, Candida albicans, Penicillin spp, Influenza Virus.
Sheet Size:
19.5 x 20 cm. 200 sheets per tub.",,Sanitising Surface Wipes,
Trolleys & Carts,Trolleys & Carts Logo,Trolleys & Carts,,,,,
Trolleys & Carts,Trolleys & Carts Logo,Trolleys & Carts,Kentucky Mopping- Quick Response Trolley,"Use this quick response trolley with traditional style kentucky mops. Holds the 25 litre mopping bucket and KENTUCKY wringer, for use with most Kentucky mops up to 20oz/560grm. The trolley features two 4 litre buckets holders, and a sack holder at the rear. 
Customer printing available for wringer • 25ltr mop bucket
Kentucky mop wringer • Chassis • x2 bucket holders
Hanging hooks, mop handle holder, rear sack holder (sack not included)
75mm (3”) swivel castors",,Kentucky Mopping- Quick Response Trolley,
Trolleys & Carts,Trolleys & Carts Logo,Trolleys & Carts,Damp Mopping- Quick Response Trolley,"A quick response cleaning trolley designed for use with microfibre damp mopping. This chassis comes complete with a 25 litre mopping bucket and a SPEEDY wringer, for use with the microfibre speedy mop and frame. The trolley features two 4 litre buckets holders, and a sack holder at the rear. Damp mopping means less water and faster drying floors. 
25ltr mop bucket
Flat mop wringer
Chassis
x2 bucket holders
Hanging hooks, mop handle holder, rear sack holder (sack not included)
75mm (3”) swivel castor",,Damp Mopping- Quick Response Trolley,
Trolleys & Carts,Trolleys & Carts Logo,Trolleys & Carts,Rokleen Trolley Maxi,"Rokleen Trolley Maxi is made from a coated, stainless steel structure which is easy to clean and extremely light for manoeuvrability. This trolley has lots of storage space.
Each trolley contains:
Red and blue 12ltr cloth containers with lids
20ltr mop carrier with hermetic sealed lid
Red and blue water proof wash net carriers
3 Anti slip rubber handle holders",,Rokleen Trolley Maxi,
Trolleys & Carts,Trolleys & Carts Logo,Trolleys & Carts,Heavy Duty Multi Purpose Service Cart,"Highly versatile, ideal for moving bulky items in retail stores, laundries, hotels, hospitals and waste management. Strong and durable tubular steel frame with tray support, quickly folds away for convenient space-saving storage.
H: 91cm (36"") W: 66cm (26"") D: 99cm (39"")
Hard wearing powder coated finish
320 litre reinforced translucent webbed vinyl bag",,Heavy Duty Multi Purpose Service Cart,
Trolleys & Carts,Trolleys & Carts Logo,Trolleys & Carts,Folding Waste Cart,"Convenient multi-purpose cleaners cart, folds away for space-saving storage. Strong tubular steel frame with support tray for heavy-duty work, hardwearing powder coated finish. 
H: 91cm (36"") W: 58cm (23"") D: 66cm (26"")",,Folding Waste Cart,
Trolleys & Carts,Trolleys & Carts Logo,Trolleys & Carts,Port-a-Cart Cleaners Trolley,"Convenient multi-purpose cleaners trolley. 100 litre vinyl waste bag, 3 strong structural foam trays and mop clip. Strong tubular steel frame with support tray for heavy-duty work, hard wearing powder coated finish.
H: 104cm (41"") W: 46cm (18"") D: 102cm (40"")",,Port-a-Cart Cleaners Trolley,
Trolleys & Carts,Trolleys & Carts Logo,Trolleys & Carts,Jolly Trolley,"This compact cleaning cart is both space efficient and versatile. Designed to accommodate common cleaning items and waste collection. Ideal for use in confined areas with limited storage space. Complete with bag.
Available with lockable box
H: 98cm (38"") W: 49cm (19"") D: 113cm (45"")",,Jolly Trolley,
